Date,Open,High,Low,Close,Adj Close,Volume
2020-12-03,40.500000,41.090000,40.380001,40.480000,39.418873,3401530
2020-12-04,40.410000,40.500000,39.560001,39.650002,38.610634,4114681
2020-12-07,39.590000,39.709999,39.259998,39.349998,38.318493,2364683
2020-12-08,39.360001,39.680000,39.189999,39.439999,38.406136,2422037
2020-12-09,39.500000,39.689999,39.250000,39.320000,38.289280,2729851
2020-12-10,39.360001,39.590000,38.730000,39.090000,38.065311,2640036
2020-12-11,38.910000,39.240002,38.639999,39.080002,38.055576,2998106
2020-12-14,39.490002,39.599998,39.150002,39.250000,38.221115,2228520
2020-12-15,39.220001,39.450001,39.029999,39.430000,38.396400,2412385
2020-12-16,39.509998,40.970001,39.400002,40.939999,39.866814,4725457
2020-12-17,41.090000,41.759998,41.020000,41.450001,40.363449,4011320
2020-12-18,41.389999,42.090000,41.169998,41.169998,40.090786,7670265
2020-12-21,40.820000,40.930000,39.500000,39.790001,38.746964,4372697
2020-12-22,40.119999,40.290001,39.880001,40.000000,38.951458,2387989
2020-12-23,40.200001,40.240002,39.930000,40.000000,38.951458,2036098
2020-12-28,41.099998,41.240002,40.759998,41.040001,39.964195,2223149
2020-12-29,41.349998,41.400002,40.580002,40.730000,39.662319,1880277
2020-12-30,40.700001,40.860001,40.490002,40.500000,39.438351,1227197
2021-01-04,41.090000,41.290001,40.520000,40.689999,39.623367,3292118
2021-01-05,40.410000,40.689999,39.880001,40.220001,39.165691,3303666
2021-01-06,40.240002,40.410000,39.610001,40.119999,39.068310,3266948
2021-01-07,40.310001,41.480000,40.200001,41.340000,40.256329,4092155
2021-01-08,41.680000,42.090000,41.240002,41.509998,40.421871,3460784
